Date,24HPass,3DPass,7DPass,Trips,Miles,Year,Month,Day,MonthYear,revenue,LogTrips
2016-11-16,703.0,113.0,0.0,53328,107831.0,2016,11,16,2016-11-01,11148.0,10.88421680054752
2016-11-17,711.0,106.0,0.0,53889,109418.0,2016,11,17,2016-11-01,11076.0,10.894681654436946
2016-11-18,1051.0,125.0,0.0,53370,109802.0,2016,11,18,2016-11-01,15612.0,10.88500406932799
2016-11-19,2272.0,87.0,0.0,41208,98021.0,2016,11,19,2016-11-01,29352.0,10.626387691245421
2016-11-20,350.0,34.0,0.0,20616,45772.0,2016,11,20,2016-11-01,5016.0,9.933822752332201
2016-11-21,148.0,38.0,0.0,32964,69754.0,2016,11,21,2016-11-01,2688.0,10.403171335883274
2016-11-22,290.0,35.0,0.0,36723,72592.0,2016,11,22,2016-11-01,4320.0,10.511158540743622
2016-11-23,481.0,56.0,0.0,34462,73005.0,2016,11,23,2016-11-01,7116.0,10.447612546703045
2016-11-24,641.0,73.0,0.0,12122,42343.0,2016,11,24,2016-11-01,9444.0,9.402777262511231
2016-11-25,1011.0,67.0,0.0,20980,62444.0,2016,11,25,2016-11-01,13740.0,9.951324881950288
2016-11-26,1356.0,44.0,0.0,23810,65654.0,2016,11,26,2016-11-01,17328.0,10.077860939480908
2016-11-27,945.0,31.0,0.0,24076,74381.0,2016,11,27,2016-11-01,12084.0,10.088970772667661
2016-11-28,485.0,42.0,0.0,42086,83300.0,2016,11,28,2016-11-01,6828.0,10.647470422798568
2016-11-29,48.0,9.0,0.0,14584,30989.0,2016,11,29,2016-11-01,792.0,9.5876803163585
2016-11-30,117.0,10.0,0.0,24434,52424.0,2016,11,30,2016-11-01,1644.0,10.103730883964005
2016-12-01,389.0,58.0,0.0,43233,90239.0,2016,12,1,2016-12-01,6060.0,10.67435937150647
2016-12-02,440.0,52.0,0.0,42358,89092.0,2016,12,2,2016-12-01,6528.0,10.653912584247546
2016-12-03,854.0,58.0,0.0,29853,70853.0,2016,12,3,2016-12-01,11640.0,10.304040616283272
2016-12-04,930.0,28.0,0.0,27454,71729.0,2016,12,4,2016-12-01,11832.0,10.220267155811605
2016-12-05,278.0,38.0,0.0,35927,80214.0,2016,12,5,2016-12-01,4248.0,10.48924438093555
2016-12-06,228.0,26.0,0.0,33325,67187.0,2016,12,6,2016-12-01,3360.0,10.41406314504691
2016-12-07,270.0,18.0,0.0,38010,76605.0,2016,12,7,2016-12-01,3672.0,10.545604561983295
2016-12-08,235.0,23.0,0.0,39621,72219.0,2016,12,8,2016-12-01,3372.0,10.587114559711914
2016-12-09,214.0,31.0,0.0,33540,63950.0,2016,12,9,2016-12-01,3312.0,10.4204940353772
2016-12-10,490.0,20.0,0.0,22379,52716.0,2016,12,10,2016-12-01,6360.0,10.015878298115155
2016-12-11,287.0,6.0,0.0,17798,41740.0,2016,12,11,2016-12-01,3588.0,9.786841370416807
2016-12-12,175.0,14.0,0.0,29035,58701.0,2016,12,12,2016-12-01,2436.0,10.27625727780615
2016-12-13,299.0,21.0,0.0,39023,68858.0,2016,12,13,2016-12-01,4092.0,10.571906494871117
2016-12-14,257.0,16.0,0.0,37799,71798.0,2016,12,14,2016-12-01,3468.0,10.540037926231284
2016-12-15,80.0,13.0,0.0,25002,45840.0,2016,12,15,2016-12-01,1272.0,10.126711100650509
2016-12-16,139.0,11.0,0.0,24484,48288.0,2016,12,16,2016-12-01,1932.0,10.10577512197096
2016-12-17,36.0,7.0,0.0,6993,22363.0,2016,12,17,2016-12-01,600.0,8.852664927703866
2016-12-18,168.0,14.0,0.0,16295,38459.0,2016,12,18,2016-12-01,2352.0,9.698613591271663
2016-12-19,119.0,12.0,0.0,25648,50405.0,2016,12,19,2016-12-01,1716.0,10.152220874849334
2016-12-20,202.0,22.0,0.0,27677,50408.0,2016,12,20,2016-12-01,2952.0,10.228357022355016
2016-12-21,244.0,20.0,0.0,30611,55746.0,2016,12,21,2016-12-01,3408.0,10.329114700468233
2016-12-22,302.0,18.0,0.0,30874,56441.0,2016,12,22,2016-12-01,4056.0,10.337669684741787
2016-12-23,399.0,27.0,0.0,26335,53318.0,2016,12,23,2016-12-01,5436.0,10.17865413191749
2016-12-24,147.0,10.0,0.0,8014,28033.0,2016,12,24,2016-12-01,2004.0,8.98894529119609
2016-12-25,1052.0,43.0,0.0,9919,38209.0,2016,12,25,2016-12-01,13656.0,9.202207388745993
2016-12-26,315.0,27.0,0.0,10774,32446.0,2016,12,26,2016-12-01,4428.0,9.28489110324048
2016-12-27,960.0,68.0,0.0,25946,61379.0,2016,12,27,2016-12-01,13152.0,10.163772734130958
2016-12-28,619.0,38.0,0.0,23596,52937.0,2016,12,28,2016-12-01,8340.0,10.068832485122966
2016-12-29,104.0,8.0,0.0,13202,29631.0,2016,12,29,2016-12-01,1440.0,9.488123612248716
2016-12-30,641.0,49.0,0.0,21366,45743.0,2016,12,30,2016-12-01,8868.0,9.969556152505833
2016-12-31,798.0,33.0,0.0,15925,46810.0,2016,12,31,2016-12-01,10368.0,9.675645480440364
2017-01-01,1237.0,33.0,0.0,16009,50761.0,2017,1,1,2017-01-01,15636.0,9.680906343078094
2017-01-02,142.0,15.0,0.0,8921,21545.0,2017,1,2,2017-01-01,2064.0,9.096163326913784
2017-01-03,42.0,15.0,0.0,14198,25879.0,2017,1,3,2017-01-01,864.0,9.560856388599332
2017-01-04,475.0,29.0,0.0,34039,69966.0,2017,1,4,2017-01-01,6396.0,10.435262205052501
2017-01-05,214.0,17.0,0.0,28393,52446.0,2017,1,5,2017-01-01,2976.0,10.253897914895148
2017-01-06,157.0,17.0,0.0,24177,48964.0,2017,1,6,2017-01-01,2292.0,10.093157046992621
2017-01-07,21.0,4.0,0.0,4425,23556.0,2017,1,7,2017-01-01,348.0,8.39502555744203
2017-01-08,27.0,2.0,0.0,6417,22756.0,2017,1,8,2017-01-01,372.0,8.766705997750515
2017-01-09,30.0,2.0,0.0,15856,35209.0,2017,1,9,2017-01-01,408.0,9.67130325656977
2017-01-10,67.0,12.0,0.0,23232,46216.0,2017,1,10,2017-01-01,1092.0,10.053285917624523
2017-01-11,208.0,37.0,0.0,32419,63099.0,2017,1,11,2017-01-01,3384.0,10.386499949656635
2017-01-12,479.0,30.0,0.0,39783,84763.0,2017,1,12,2017-01-01,6468.0,10.591194964345709
2017-01-13,373.0,43.0,0.0,33611,75847.0,2017,1,13,2017-01-01,5508.0,10.422608673326225
2017-01-14,252.0,33.0,0.0,13819,43090.0,2017,1,14,2017-01-01,3816.0,9.533799735803484
2017-01-15,476.0,19.0,0.0,17384,50738.0,2017,1,15,2017-01-01,6168.0,9.763305521936266
2017-01-16,448.0,30.0,0.0,24110,51664.0,2017,1,16,2017-01-01,6096.0,10.090381971175217
2017-01-17,63.0,15.0,0.0,18646,40697.0,2017,1,17,2017-01-01,1116.0,9.833386924856638
2017-01-18,146.0,17.0,0.0,30857,57978.0,2017,1,18,2017-01-01,2160.0,10.337118907970643
2017-01-19,391.0,27.0,0.0,36561,72077.0,2017,1,19,2017-01-01,5340.0,10.506737377491612
2017-01-20,184.0,19.0,0.0,26752,56479.0,2017,1,20,2017-01-01,2664.0,10.194364515884429
2017-01-21,957.0,31.0,0.0,26610,64662.0,2017,1,21,2017-01-01,12228.0,10.189042363971735
2017-01-22,520.0,25.0,0.0,20523,49368.0,2017,1,22,2017-01-01,6840.0,9.929301487429107
2017-01-23,54.0,20.0,0.0,15822,37687.0,2017,1,23,2017-01-01,1128.0,9.669156655581341
2017-01-24,28.0,5.0,0.0,13171,35619.0,2017,1,24,2017-01-01,456.0,9.485772721999046
2017-01-25,301.0,29.0,0.0,36931,71418.0,2017,1,25,2017-01-01,4308.0,10.516806585736159
2017-01-26,223.0,28.0,0.0,33002,63750.0,2017,1,26,2017-01-01,3348.0,10.40432344467275
2017-01-27,231.0,23.0,0.0,32394,70189.0,2017,1,27,2017-01-01,3324.0,10.385728499446342
2017-01-28,402.0,25.0,0.0,21302,53955.0,2017,1,28,2017-01-01,5424.0,9.966556244003112
2017-01-29,585.0,26.0,0.0,22527,62854.0,2017,1,29,2017-01-01,7644.0,10.022469868767994
2017-01-30,163.0,32.0,0.0,29616,59975.0,2017,1,30,2017-01-01,2724.0,10.296070034813278
2017-01-31,62.0,19.0,0.0,25169,48684.0,2017,1,31,2017-01-01,1200.0,10.133368357503002
2017-02-01,194.0,22.0,0.0,35221,77639.0,2017,2,1,2017-02-01,2856.0,10.469397774605671
2017-02-02,216.0,27.0,0.0,34517,70727.0,2017,2,2,2017-02-01,3240.0,10.44920723527944
2017-02-03,181.0,32.0,0.0,29632,64701.0,2017,2,3,2017-02-01,2940.0,10.296610137445906
2017-02-04,413.0,14.0,0.0,19204,45120.0,2017,2,4,2017-02-01,5292.0,9.862873869650832
2017-02-05,337.0,19.0,0.0,20059,50532.0,2017,2,5,2017-02-01,4500.0,9.906433209824698
2017-02-06,305.0,49.0,0.0,33415,72513.0,2017,2,6,2017-02-01,4836.0,10.41676017994517
2017-02-07,54.0,17.0,0.0,23053,57760.0,2017,2,7,2017-02-01,1056.0,10.045551191799596
2017-02-08,483.0,32.0,0.0,40428,90430.0,2017,2,8,2017-02-01,6564.0,10.607277893194553
2017-02-10,15.0,1.0,0.0,1997,8344.0,2017,2,10,2017-02-01,204.0,7.599401333415815
2017-02-11,170.0,13.0,0.0,8959,26272.0,2017,2,11,2017-02-01,2352.0,9.100413892597578
2017-02-12,26.0,5.0,0.0,5801,26468.0,2017,2,12,2017-02-01,432.0,8.665785595466064
2017-02-13,72.0,18.0,0.0,23857,58710.0,2017,2,13,2017-02-01,1296.0,10.079832954301699
2017-02-14,154.0,16.0,0.0,29668,78530.0,2017,2,14,2017-02-01,2232.0,10.29782430285645
2017-02-15,170.0,30.0,0.0,32052,72383.0,2017,2,15,2017-02-01,2760.0,10.375114862897961
2017-02-16,104.0,16.0,0.0,29120,63551.0,2017,2,16,2017-02-01,1632.0,10.279180502310622
2017-02-17,247.0,37.0,0.0,28735,67530.0,2017,2,17,2017-02-01,3852.0,10.265871170941843
2017-02-18,2078.0,114.0,0.0,30571,99126.0,2017,2,18,2017-02-01,27672.0,10.327807126158824
2017-02-19,3746.0,122.0,0.0,36963,125166.0,2017,2,19,2017-02-01,47880.0,10.517672691292779
2017-02-20,1512.0,75.0,0.0,32292,91412.0,2017,2,20,2017-02-01,19944.0,10.382574800514906
2017-02-21,308.0,48.0,0.0,32643,84767.0,2017,2,21,2017-02-01,4848.0,10.393385716619122
2017-02-22,439.0,36.0,0.0,38119,90651.0,2017,2,22,2017-02-01,6132.0,10.548468124475464
2017-02-23,828.0,88.0,0.0,42434,98554.0,2017,2,23,2017-02-01,12048.0,10.655705206673062
2017-02-24,1534.0,119.0,0.0,47031,117155.0,2017,2,24,2017-02-01,21264.0,10.75856223773664
2017-02-25,2035.0,77.0,0.0,33345,104309.0,2017,2,25,2017-02-01,26268.0,10.414663115066407
2017-02-26,849.0,33.0,0.0,24713,75196.0,2017,2,26,2017-02-01,10980.0,10.115084699949966
2017-02-27,388.0,42.0,0.0,35984,80194.0,2017,2,27,2017-02-01,5664.0,10.490829674199096
2017-02-28,504.0,60.0,0.0,41835,92642.0,2017,2,28,2017-02-01,7488.0,10.641488588729699
2017-03-01,393.0,51.0,0.0,40592,85944.0,2017,3,1,2017-03-01,5940.0,10.611326281839062
2017-03-02,320.0,44.0,0.0,35739,73839.0,2017,3,2,2017-03-01,4896.0,10.483997808467471
2017-03-03,292.0,39.0,0.0,31105,68702.0,2017,3,3,2017-03-01,4440.0,10.34512385694912
2017-03-04,252.0,14.0,0.0,15646,43108.0,2017,3,4,2017-03-01,3360.0,9.657970572245025
2017-03-05,312.0,22.0,0.0,15919,50924.0,2017,3,5,2017-03-01,4272.0,9.675268643355135
2017-03-06,321.0,39.0,0.0,32467,72776.0,2017,3,6,2017-03-01,4788.0,10.387979467850263
2017-03-07,181.0,29.0,0.0,29683,63654.0,2017,3,7,2017-03-01,2868.0,10.298329770340379
2017-03-08,694.0,55.0,0.0,43470,101573.0,2017,3,8,2017-03-01,9648.0,10.679826323982837
2017-03-09,764.0,34.0,0.0,45251,99450.0,2017,3,9,2017-03-01,9984.0,10.719980048331397
2017-03-10,95.0,15.0,0.0,18412,41971.0,2017,3,10,2017-03-01,1500.0,9.820757904937132
2017-03-11,183.0,27.0,0.0,15185,48379.0,2017,3,11,2017-03-01,2844.0,9.62806337747985
2017-03-12,167.0,9.0,0.0,13442,38114.0,2017,3,12,2017-03-01,2220.0,9.506139412529912
2017-03-13,205.0,14.0,0.0,27417,58768.0,2017,3,13,2017-03-01,2796.0,10.218918537940311
2017-03-17,151.0,15.0,0.0,7098,25393.0,2017,3,17,2017-03-01,2172.0,8.867568333206442
2017-03-18,93.0,6.0,0.0,4106,17446.0,2017,3,18,2017-03-01,1260.0,8.32020459757888
2017-03-19,339.0,21.0,0.0,10550,33344.0,2017,3,19,2017-03-01,4572.0,9.263881138904212
2017-03-20,288.0,21.0,0.0,27378,60363.0,2017,3,20,2017-03-01,3960.0,10.217495050155458
2017-03-21,479.0,47.0,0.0,36824,78104.0,2017,3,21,2017-03-01,6876.0,10.513905085497077
2017-03-22,140.0,15.0,0.0,26927,55713.0,2017,3,22,2017-03-01,2040.0,10.200884779674478
2017-03-23,291.0,25.0,0.0,29885,74345.0,2017,3,23,2017-03-01,4092.0,10.305111961258355
2017-03-24,485.0,39.0,0.0,34019,82681.0,2017,3,24,2017-03-01,6756.0,10.434674471043987
2017-03-25,1721.0,60.0,0.0,29647,86293.0,2017,3,25,2017-03-01,22092.0,10.297116218868338
2017-03-26,546.0,30.0,0.0,19893,55139.0,2017,3,26,2017-03-01,7272.0,9.898123190036978
2017-03-27,318.0,40.0,0.0,26301,59614.0,2017,3,27,2017-03-01,4776.0,10.177362240256695
2017-03-28,91.0,20.0,0.0,21590,46003.0,2017,3,28,2017-03-01,1572.0,9.979985523508853
2017-03-29,830.0,97.0,0.0,42430,91525.0,2017,3,29,2017-03-01,12288.0,10.65561093819637
2017-03-30,669.0,61.0,0.0,39746,91041.0,2017,3,30,2017-03-01,9492.0,10.59026448608823
2017-03-31,20.0,5.0,0.0,6946,23462.0,2017,3,31,2017-03-01,360.0,8.845921233304018
2017-04-01,767.0,43.0,0.0,23849,67299.0,2017,4,1,2017-04-01,10236.0,10.07949756671628
2017-04-02,3639.0,58.0,0.0,39779,130087.0,2017,4,2,2017-04-01,45060.0,10.59109441383156
2017-04-03,970.0,68.0,0.0,43484,104217.0,2017,4,3,2017-04-01,13272.0,10.68014833332389
2017-04-04,183.0,23.0,0.0,29990,63091.0,2017,4,4,2017-04-01,2748.0,10.308619271743055
2017-04-05,1192.0,59.0,0.0,47635,108281.0,2017,4,5,2017-04-01,15720.0,10.77132306414088
2017-04-06,67.0,12.0,0.0,18020,44411.0,2017,4,6,2017-04-01,1092.0,9.799237531162328
2017-04-07,456.0,43.0,0.0,35779,81358.0,2017,4,7,2017-04-01,6504.0,10.485116408097518
2017-04-08,2719.0,83.0,0.0,35936,108886.0,2017,4,8,2017-04-01,34620.0,10.489494857538169
2017-04-09,4390.0,114.0,0.0,43895,137240.0,2017,4,9,2017-04-01,55416.0,10.689555697360309
2017-04-10,2164.0,139.0,0.0,50422,124356.0,2017,4,10,2017-04-01,29304.0,10.828182866754094
2017-04-11,2699.0,135.0,0.0,57309,150222.0,2017,4,11,2017-04-01,35628.0,10.956212958431761
2017-04-12,1493.0,108.0,0.0,51188,113959.0,2017,4,12,2017-04-01,20508.0,10.843260408557487
2017-04-13,2388.0,129.0,0.0,52915,131228.0,2017,4,13,2017-04-01,31752.0,10.876442131527824
2017-04-14,3451.0,273.0,0.0,52230,149382.0,2017,4,14,2017-04-01,47964.0,10.863412321430344
2017-04-15,3981.0,235.0,0.0,42531,134526.0,2017,4,15,2017-04-01,53412.0,10.657988500785741
2017-04-16,6143.0,361.0,0.0,48137,157912.0,2017,4,16,2017-04-01,82380.0,10.78180639115673
2017-04-17,2019.0,234.0,0.0,53247,127619.0,2017,4,17,2017-04-01,29844.0,10.882696743956457
2017-04-18,1624.0,194.0,0.0,53809,126129.0,2017,4,18,2017-04-01,24144.0,10.893196018404446
2017-04-19,738.0,55.0,0.0,45788,97587.0,2017,4,19,2017-04-01,10176.0,10.731777327038367
2017-04-20,1065.0,172.0,0.0,44260,108427.0,2017,4,20,2017-04-01,16908.0,10.697836613605041
2017-04-21,1194.0,129.0,0.0,39868,92348.0,2017,4,21,2017-04-01,17424.0,10.593329276087347
2017-04-22,5173.0,102.0,0.0,34596,101444.0,2017,4,22,2017-04-01,64524.0,10.451493347426403
2017-04-23,4541.0,420.0,0.0,49106,142563.0,2017,4,23,2017-04-01,64572.0,10.801736505909519
2017-04-24,1143.0,123.0,0.0,48692,103241.0,2017,4,24,2017-04-01,16668.0,10.793270024529487
2017-04-25,201.0,36.0,0.0,20332,47829.0,2017,4,25,2017-04-01,3276.0,9.919951278566794
2017-04-26,595.0,109.0,0.0,37727,81859.0,2017,4,26,2017-04-01,9756.0,10.538131297472674
2017-04-27,1412.0,266.0,0.0,52035,122394.0,2017,4,27,2017-04-01,23328.0,10.85967184807196
2017-04-28,2963.0,458.0,0.0,62199,163665.0,2017,4,28,2017-04-01,46548.0,11.038094201427613
2017-04-29,5699.0,562.0,0.0,57701,180290.0,2017,4,29,2017-04-01,81876.0,10.96302978336854
2017-04-30,2921.0,340.0,0.0,42928,125305.0,2017,4,30,2017-04-01,43212.0,10.667279572665405
2017-05-01,1813.0,311.0,0.0,56218,136675.0,2017,5,1,2017-05-01,29220.0,10.936992269299097
2017-05-02,1827.0,309.0,0.0,61205,142585.0,2017,5,2,2017-05-01,29340.0,11.021984164509613
2017-05-03,1537.0,247.0,0.0,59251,141936.0,2017,5,3,2017-05-01,24372.0,10.989537936492082
2017-05-04,1626.0,239.0,0.0,57428,144583.0,2017,5,4,2017-05-01,25248.0,10.958287268247584
2017-05-05,355.0,52.0,0.0,24009,58278.0,2017,5,5,2017-05-01,5508.0,10.086184039035157
2017-05-06,3349.0,363.0,0.0,46616,127879.0,2017,5,6,2017-05-01,48900.0,10.74969910882291
2017-05-07,1921.0,196.0,0.0,34293,90625.0,2017,5,7,2017-05-01,27756.0,10.442696530693889
2017-05-08,1230.0,253.0,0.0,51553,114260.0,2017,5,8,2017-05-01,20832.0,10.850365683678074
2017-05-09,1179.0,199.0,0.0,56461,118257.0,2017,5,9,2017-05-01,18924.0,10.9413054133049
2017-05-10,1362.0,225.0,0.0,58452,136080.0,2017,5,10,2017-05-01,21744.0,10.975961183594542
2017-05-11,1313.0,205.0,0.0,57208,135699.0,2017,5,11,2017-05-01,20676.0,10.954449027728232
2017-05-12,1784.0,189.0,0.0,56671,132477.0,2017,5,12,2017-05-01,25944.0,10.945017895028798
2017-05-13,117.0,0.0,0.0,5704,28193.0,2017,5,13,2017-05-01,1404.0,8.648922962094131
2017-05-14,2664.0,222.0,0.0,38729,114819.0,2017,5,14,2017-05-01,37296.0,10.564343952397511
2017-05-15,1279.0,185.0,0.0,54715,129870.0,2017,5,15,2017-05-01,19788.0,10.909893173852543
2017-05-16,1850.0,283.0,0.0,64504,157411.0,2017,5,16,2017-05-01,28992.0,11.074482516364858
2017-05-17,1864.0,241.0,0.0,65791,153500.0,2017,5,17,2017-05-01,28152.0,11.094238329842927
2017-05-18,1929.0,270.0,0.0,63753,149837.0,2017,5,18,2017-05-01,29628.0,11.06277152073697
2017-05-19,2310.0,275.0,0.0,62143,145832.0,2017,5,19,2017-05-01,34320.0,11.03719345986344
2017-05-20,3486.0,251.0,0.0,47858,135405.0,2017,5,20,2017-05-01,47856.0,10.775993572039262
2017-05-21,4903.0,287.0,0.0,54873,160019.0,2017,5,21,2017-05-01,65724.0,10.912776703244036
2017-05-22,218.0,22.0,0.0,24627,61049.0,2017,5,22,2017-05-01,3144.0,10.111598681016376
2017-05-23,1579.0,224.0,0.0,60024,139680.0,2017,5,23,2017-05-01,24324.0,11.002499761225565
2017-05-24,1558.0,153.0,0.0,60621,135482.0,2017,5,24,2017-05-01,22368.0,11.012396646681605
2017-05-25,143.0,27.0,0.0,17494,50743.0,2017,5,25,2017-05-01,2364.0,9.7696132439798
2017-05-26,2224.0,306.0,0.0,53763,133402.0,2017,5,26,2017-05-01,34032.0,10.892340777211498
2017-05-27,4590.0,511.0,0.0,46533,145924.0,2017,5,27,2017-05-01,67344.0,10.74791701729286
2017-05-28,5229.0,374.0,0.0,46724,151063.0,2017,5,28,2017-05-01,71724.0,10.752013230275587
2017-05-29,1149.0,77.0,0.0,26321,75825.0,2017,5,29,2017-05-01,15636.0,10.178122378638475
2017-05-30,962.0,204.0,0.0,50192,114629.0,2017,5,30,2017-05-01,16440.0,10.82361093043046
2017-05-31,1596.0,197.0,0.0,59494,142097.0,2017,5,31,2017-05-01,23880.0,10.993630746112858
2017-06-01,1957.0,289.0,0.0,67404,163063.0,2017,6,1,2017-06-01,30420.0,11.118459642320433
2017-06-02,2315.0,357.0,0.0,66905,157299.0,2017,6,2,2017-06-01,36348.0,11.11102898173909
2017-06-03,4627.0,356.0,0.0,56263,155712.0,2017,6,3,2017-06-01,64068.0,10.937792404475719
2017-06-04,2270.0,103.0,0.0,40138,100571.0,2017,6,4,2017-06-01,29712.0,10.600078795498629
2017-06-05,1286.0,204.0,0.0,55882,123795.0,2017,6,5,2017-06-01,20328.0,10.93099760371109
2017-06-06,523.0,89.0,0.0,41268,86679.0,2017,6,6,2017-06-01,8412.0,10.627842660220267
2017-06-07,1536.0,258.0,0.0,64452,149853.0,2017,6,7,2017-06-01,24624.0,11.07367603969346
2017-06-08,1631.0,266.0,0.0,62652,132716.0,2017,6,8,2017-06-01,25956.0,11.045350883198553
2017-06-09,2513.0,313.0,0.0,66504,156787.0,2017,6,9,2017-06-01,37668.0,11.105017375210924
2017-06-10,4764.0,296.0,0.0,57086,150903.0,2017,6,10,2017-06-01,64272.0,10.952314181693703
2017-06-11,3941.0,179.0,0.0,51427,140711.0,2017,6,11,2017-06-01,51588.0,10.847918605354593
2017-06-12,1561.0,201.0,0.0,57870,133564.0,2017,6,12,2017-06-01,23556.0,10.965954394567884
2017-06-13,1407.0,179.0,0.0,60920,129444.0,2017,6,13,2017-06-01,21180.0,11.017316807009099
2017-06-14,1573.0,218.0,0.0,60510,137988.0,2017,6,14,2017-06-01,24108.0,11.010563919616366
2017-06-15,1885.0,227.0,0.0,64761,144513.0,2017,6,15,2017-06-01,28068.0,11.078458849302987
2017-06-16,1507.0,177.0,0.0,56401,128201.0,2017,6,16,2017-06-01,22332.0,10.94024216782542
2017-06-17,2243.0,209.0,0.0,34899,83755.0,2017,6,17,2017-06-01,31932.0,10.460213454484876
2017-06-18,3730.0,295.0,0.0,49469,138414.0,2017,6,18,2017-06-01,51840.0,10.809101489746167
2017-06-19,878.0,158.0,0.0,38308,88057.0,2017,6,19,2017-06-01,14328.0,10.55341403064151
2017-06-20,1781.0,215.0,0.0,64670,146794.0,2017,6,20,2017-06-01,26532.0,11.077052694440638
2017-06-21,1666.0,258.0,0.0,67215,154525.0,2017,6,21,2017-06-01,26184.0,11.115651715888353
2017-06-22,1818.0,260.0,0.0,66304,158453.0,2017,6,22,2017-06-01,28056.0,11.1020055061791
2017-06-23,1585.0,205.0,0.0,55321,129797.0,2017,6,23,2017-06-01,23940.0,10.920907862260288
2017-06-24,4277.0,314.0,0.0,52150,141282.0,2017,6,24,2017-06-01,58860.0,10.861879460428918
2017-06-25,4527.0,256.0,0.0,54645,158625.0,2017,6,25,2017-06-01,60468.0,10.908612998110774
2017-06-26,2024.0,297.0,0.0,62661,145321.0,2017,6,26,2017-06-01,31416.0,11.045494523523427
2017-06-27,1697.0,229.0,0.0,64762,151112.0,2017,6,27,2017-06-01,25860.0,11.078474290575965
2017-06-28,1893.0,208.0,0.0,67740,159263.0,2017,6,28,2017-06-01,27708.0,11.123432126371762
2017-06-29,1703.0,210.0,0.0,64260,146419.0,2017,6,29,2017-06-01,25476.0,11.07069263266985
2017-06-30,2024.0,293.0,0.0,58660,132583.0,2017,6,30,2017-06-01,31320.0,10.979513342531442
2017-07-01,2828.0,372.0,0.0,36737,107126.0,2017,7,1,2017-07-01,42864.0,10.511539700563102
2017-07-02,4314.0,458.0,0.0,43035,128397.0,2017,7,2,2017-07-01,62760.0,10.669769017083574
2017-07-03,3243.0,316.0,0.0,48193,130240.0,2017,7,3,2017-07-01,46500.0,10.782969061276285
2017-07-04,4929.0,315.0,0.0,49924,146441.0,2017,7,4,2017-07-01,66708.0,10.818257128038343
2017-07-05,1886.0,267.0,0.0,60321,149487.0,2017,7,5,2017-07-01,29040.0,11.007435580793757
2017-07-06,1646.0,264.0,0.0,62147,140767.0,2017,7,6,2017-07-01,26088.0,11.03725782546005
2017-07-07,1283.0,216.0,0.0,44068,103656.0,2017,7,7,2017-07-01,20580.0,10.693489174459955
2017-07-08,4138.0,333.0,0.0,55015,146438.0,2017,7,8,2017-07-01,57648.0,10.915361154304014
2017-07-09,4471.0,340.0,0.0,57118,159914.0,2017,7,9,2017-07-01,61812.0,10.952874582394859
2017-07-10,1546.0,359.0,0.0,60908,141463.0,2017,7,10,2017-07-01,27168.0,11.017119807960624
2017-07-11,1269.0,227.0,0.0,61670,141463.0,2017,7,11,2017-07-01,20676.0,11.029552867985538
2017-07-12,1376.0,179.0,0.0,61786,132874.0,2017,7,12,2017-07-01,20808.0,11.031432080565523
2017-07-13,1322.0,180.0,0.0,56475,126527.0,2017,7,13,2017-07-01,20184.0,10.941553341336204
2017-07-14,570.0,101.0,0.0,31851,70477.0,2017,7,14,2017-07-01,9264.0,10.368824057681683
2017-07-15,4761.0,378.0,0.0,56499,148067.0,2017,7,15,2017-07-01,66204.0,10.941978217862857
2017-07-16,4497.0,308.0,0.0,56833,153666.0,2017,7,16,2017-07-01,61356.0,10.94787242191776
2017-07-17,1675.0,289.0,0.0,62555,141323.0,2017,7,17,2017-07-01,27036.0,11.0438014487515
2017-07-18,1724.0,243.0,0.0,66234,144623.0,2017,7,18,2017-07-01,26520.0,11.100949205246406
2017-07-19,1617.0,267.0,0.0,63916,143277.0,2017,7,19,2017-07-01,25812.0,11.065325000259278
2017-07-20,1439.0,229.0,0.0,59665,131871.0,2017,7,20,2017-07-01,22764.0,10.996500862803757
2017-07-21,1929.0,304.0,0.0,60074,136330.0,2017,7,21,2017-07-01,30444.0,11.003332414606783
2017-07-22,3634.0,332.0,0.0,48013,124272.0,2017,7,22,2017-07-01,51576.0,10.779227086554634
2017-07-23,3164.0,249.0,0.0,46945,117035.0,2017,7,23,2017-07-01,43944.0,10.756731982692648
2017-07-24,989.0,113.0,0.0,43793,104460.0,2017,7,24,2017-07-01,14580.0,10.687229266240786
2017-07-25,1549.0,285.0,0.0,65339,148542.0,2017,7,25,2017-07-01,25428.0,11.087344380477186
2017-07-26,2054.0,248.0,0.0,70329,168603.0,2017,7,26,2017-07-01,30600.0,11.160939510517627
2017-07-27,1666.0,214.0,0.0,65773,144443.0,2017,7,27,2017-07-01,25128.0,11.093964698756729
2017-07-28,2293.0,297.0,0.0,63911,151514.0,2017,7,28,2017-07-01,34644.0,11.065246769525514
2017-07-29,4085.0,324.0,0.0,52955,132509.0,2017,7,29,2017-07-01,56796.0,10.87719777527777
2017-07-30,5214.0,376.0,0.0,59364,165423.0,2017,7,30,2017-07-01,71592.0,10.991443261015709
2017-07-31,1862.0,263.0,0.0,64231,153123.0,2017,7,31,2017-07-01,28656.0,11.070241239179373
2017-08-01,1813.0,272.0,0.0,66676,147654.0,2017,8,1,2017-08-01,28284.0,11.107600347062979
2017-08-02,3291.0,139.0,0.0,56179,122622.0,2017,8,2,2017-08-01,42828.0,10.936298300571014
